"Address","Content Type","Status Code","Status"
"https://veteranstransitionsupport.org/events/2026-04-30/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-19/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-27/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-07/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-15/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/month/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-03/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-23/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-11/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/2026-05-30/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/organizer/veterans-transition-support-vts/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/venue/vts/","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-12","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-24","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-04","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-16","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-28","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-08","text/html; charset=UTF-8","200","OK"
"https://veteranstransitionsupport.org/events/month/2026-05/","text/html; charset=UTF-8","200","OK"
