"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-24/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-12/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/250-osha-30-hr-construction-safety-in-person-only-may-2-3-9-10-2026/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/250-osha-30-hr-construction-safety-in-person-only-may-2-3-9-10-2026/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-31/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources-on-zoom/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/may-4-veteran-career-transition-brief-jobs-resources-on-zoom/","","Indexable",""
"https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-30-2026/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-30-2026/","","Indexable",""
"https://veteranstransitionsupport.org/events/month/2026-04/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-4-8-8-5pm-pst/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-4-8-8-5pm-pst/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-09/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-29/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-05/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-17/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-25/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-13/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-01/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/free-osha-10-hour-safety-training-may-02-03-san-marcos-ca/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/free-osha-10-hour-safety-training-may-02-03-san-marcos-ca/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-21/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-05-30-31-06-6-7-8-5pm-pst/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-05-30-31-06-6-7-8-5pm-pst/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-20/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/free-osha-accident-investigation-recordkeeping-course-live-zoom-may-1/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/free-osha-accident-investigation-recordkeeping-course-live-zoom-may-1/","","Indexable",""
"https://veteranstransitionsupport.org/event/250-osha-30-hr-general-safety-live-instruction-04-11-12-18-19-2026/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/250-osha-30-hr-general-safety-live-instruction-04-11-12-18-19-2026/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-05-06/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-18/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/today/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-26/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-10/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-14/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/month/2026-06/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-02/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-22/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-30-31-jun-6-7-8-5pmpst/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/250-zoom-online-5-day-lean-six-sigma-green-belt-may-30-31-jun-6-7-8-5pmpst/","","Indexable",""
"https://veteranstransitionsupport.org/events/2026-04-30/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-19/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-27/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-07/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-15/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/free-lean-six-sigma-yellow-belt-live-instructor-led-zoom-may-4-2026/","","Indexable",""
"https://veteranstransitionsupport.org/events/month/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-03/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-23/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-11/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/2026-05-30/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/event/may-30-veteran-career-transition-brief-jobs-resources/","","Indexable",""
"https://veteranstransitionsupport.org/organizer/veterans-transition-support-vts/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/organizer/veterans-transition-support-vts/","","Indexable",""
"https://veteranstransitionsupport.org/venue/vts/","1","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://veteranstransitionsupport.org/venue/vts/","","Indexable",""
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-12","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-24","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-04","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-16","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-28","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/list/?tribe-bar-date=2026-05-08","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
"https://veteranstransitionsupport.org/events/month/2026-05/","1","follow, index","","","https://veteranstransitionsupport.org/events/","","Non-Indexable","Canonicalised"
