"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Image20250110051717-1024x768.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","94318","94318","94318","36.131","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.299","Wed, 30 Apr 2025 20:37:14 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Image20250110051717-1024x768.jpg","2026-05-14 12:19:58"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/525b7d075e19c0e5d4ffd6721c124a81-95b03Z.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","290985","290985","290985","111.471","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.551","Tue, 12 May 2026 23:51:17 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/525b7d075e19c0e5d4ffd6721c124a81-95b03Z.tmp_.jpg","2026-05-14 12:19:58"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/3de140015e81cb41560493513fd4118a-y2yG8j.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","499493","499493","499493","191.346","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.115","Sun, 19 Apr 2026 03:44:20 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/3de140015e81cb41560493513fd4118a-y2yG8j.tmp_.jpg","2026-05-14 12:20:00"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a6e4dd884c09ccbdad46e8f34a386c9-e07eSl.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","294260","294260","294260","112.725","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.117","Tue, 12 May 2026 23:51:11 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a6e4dd884c09ccbdad46e8f34a386c9-e07eSl.tmp_.jpg","2026-05-14 12:20:04"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/1aeb5ed39acef58928b3cd8e0a562704-Uh9tY7.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","457207","457207","457207","175.147","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.590","Tue, 12 May 2026 23:51:15 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/1aeb5ed39acef58928b3cd8e0a562704-Uh9tY7.tmp_.jpg","2026-05-14 12:20:05"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/e6be4071e4ea7eb22cb9631904c90bec-BYWy89.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","325661","325661","325661","124.755","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.359","Tue, 12 May 2026 23:51:14 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/e6be4071e4ea7eb22cb9631904c90bec-BYWy89.tmp_.jpg","2026-05-14 12:20:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a345c840163d282a07d8cea6ed61b63-Sh5jH9.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","422594","422594","422594","161.888","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.587","Tue, 12 May 2026 23:51:13 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/4a345c840163d282a07d8cea6ed61b63-Sh5jH9.tmp_.jpg","2026-05-14 12:20:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/03/492c056aaa67cf20dcf68ed41c396376-ZgI0Zq.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","213681","213681","213681","81.857","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.508","Sun, 29 Mar 2026 02:49:34 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/03/492c056aaa67cf20dcf68ed41c396376-ZgI0Zq.tmp_.jpg","2026-05-14 12:20:07"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/6e640ec1245eb3b192d8c43e7fd56487-0Mn0AA.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","291572","291572","291572","111.696","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.506","Sat, 25 Apr 2026 14:47:08 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/6e640ec1245eb3b192d8c43e7fd56487-0Mn0AA.tmp_.jpg","2026-05-14 12:20:07"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c9cd4d7ca47ecafe17d543a8355562cf-vMRjfT.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","296548","296548","296548","113.602","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.405","Sun, 12 Apr 2026 20:01:31 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c9cd4d7ca47ecafe17d543a8355562cf-vMRjfT.tmp_.jpg","2026-05-14 12:20:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c79ea8e7da340e0b54350eb40a1823dc-IiP72D.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","437788","437788","437788","167.708","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.414","Thu, 23 Apr 2026 00:05:46 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/c79ea8e7da340e0b54350eb40a1823dc-IiP72D.tmp_.jpg","2026-05-14 12:20:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/04/8c75dd7bbf34ddf093cec9ceca918248-g2By29.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","264502","264502","264502","101.326","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.540","Tue, 28 Apr 2026 23:51:40 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/04/8c75dd7bbf34ddf093cec9ceca918248-g2By29.tmp_.jpg","2026-05-14 12:20:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/18aae34b99ad62c9753dc59f2d8d19ea-VCFBnC.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","459066","459066","459066","175.859","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.114","Tue, 12 May 2026 23:51:16 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/18aae34b99ad62c9753dc59f2d8d19ea-VCFBnC.tmp_.jpg","2026-05-14 12:20:15"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/afed7d2f-0423-45f2-aaec-771b0e19d8c1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","33008","33008","33008","12.645","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.352","Sat, 03 Jan 2026 12:32:41 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/afed7d2f-0423-45f2-aaec-771b0e19d8c1.jpg","2026-05-14 12:20:15"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/03/b6da0e3001fa06a78345324942811031-knhVPG.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","276758","276758","276758","106.021","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.398","Sat, 28 Mar 2026 00:30:43 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/03/b6da0e3001fa06a78345324942811031-knhVPG.tmp_.jpg","2026-05-14 12:20:14"
"https://veteranstransitionsupport.org/wp-content/uploads/2026/05/9a46ac9653b52fdce895ac7dd37c70bc-BgqXOt.tmp_.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","365362","365362","365362","139.963","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.462","Tue, 12 May 2026 23:51:12 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2026/05/9a46ac9653b52fdce895ac7dd37c70bc-BgqXOt.tmp_.jpg","2026-05-14 12:20:15"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/a42addbc-1779-4d66-95d4-0342f647ec6e-edited--1024x743.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","118772","118772","118772","45.499","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.294","Wed, 30 Apr 2025 20:38:55 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/a42addbc-1779-4d66-95d4-0342f647ec6e-edited--1024x743.jpg","2026-05-14 12:20:17"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/067b6495-7d61-4e55-ba67-9ab18ffc74d9-790x1024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","142912","142912","142912","54.747","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.277","Wed, 30 Apr 2025 20:38:49 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/067b6495-7d61-4e55-ba67-9ab18ffc74d9-790x1024.jpg","2026-05-14 12:20:17"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vetctap.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","28515","28515","28515","10.924","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.520","Sat, 03 Jan 2026 12:29:51 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vetctap.jpg","2026-05-14 12:20:20"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/postgibill.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","6467","6467","6467","2.477","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.524","Sat, 03 Jan 2026 12:26:24 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/postgibill.jpg","2026-05-14 12:20:21"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/wesaluteveterans.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","11333","11333","11333","4.341","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.020","Sat, 03 Jan 2026 12:13:50 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/wesaluteveterans.png","2026-05-14 12:20:22"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/5fd349aae45c67388071599a_VANC-2018-Modern-Logo-Full-NB-1024x472.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","42295","42295","42295","16.202","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.572","Wed, 30 Apr 2025 20:36:23 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/5fd349aae45c67388071599a_VANC-2018-Modern-Logo-Full-NB-1024x472.png","2026-05-14 12:20:23"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/departmentofveteranaffairs.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","8197","8197","8197","3.140","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.517","Sat, 03 Jan 2026 12:19:28 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/departmentofveteranaffairs.png","2026-05-14 12:20:25"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/lean.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","29862","29862","29862","11.440","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.297","Sat, 03 Jan 2026 12:24:17 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/lean.jpg","2026-05-14 12:20:25"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/trailheadmilitary_logo.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","3273","3273","3273","1.254","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.547","Wed, 30 Apr 2025 20:36:12 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/trailheadmilitary_logo.jpg","2026-05-14 12:20:25"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/benefits.gif","image/gif","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","2017","2017","2017","0.773","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.530","Sat, 03 Jan 2026 12:18:27 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/benefits.gif","2026-05-14 12:20:32"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/5225da28-c0c4-465c-ab17-c210cae29f5d.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","117457","117457","117457","44.996","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.601","Sat, 03 Jan 2026 12:32:08 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/5225da28-c0c4-465c-ab17-c210cae29f5d.jpg","2026-05-14 12:20:32"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/d465fa3e-10f2-4ac2-a636-b323fd211df5-938x1024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","38501","38501","38501","14.749","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.583","Wed, 30 Apr 2025 20:40:13 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/d465fa3e-10f2-4ac2-a636-b323fd211df5-938x1024.jpg","2026-05-14 12:20:33"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/204f3ac5-ae24-4497-8935-8ac3d04ffae9-768x1024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","62772","62772","62772","24.047","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.103","Wed, 30 Apr 2025 20:40:30 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/204f3ac5-ae24-4497-8935-8ac3d04ffae9-768x1024.jpg","2026-05-14 12:20:33"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/9f205131-3e77-4b61-941d-aa4da79a0cc8.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","28141","28141","28141","10.780","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.568","Sat, 03 Jan 2026 12:31:50 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/9f205131-3e77-4b61-941d-aa4da79a0cc8.jpg","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/2025-01-10-08-32-06-709-842x1024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","69547","69547","69547","26.642","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.556","Wed, 30 Apr 2025 20:36:32 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/2025-01-10-08-32-06-709-842x1024.jpg","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/wellsfargo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","4048","4048","4048","1.551","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.572","Sat, 03 Jan 2026 12:13:48 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/wellsfargo.png","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/62fc4a5f-7680-494e-9e66-0964cc17baae.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","28702","28702","28702","10.995","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.045","Sat, 03 Jan 2026 12:31:59 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/62fc4a5f-7680-494e-9e66-0964cc17baae.jpg","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/OB-logo-badge.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","32264","32264","32264","12.360","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.606","Sat, 03 Jan 2026 12:26:06 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/OB-logo-badge.png","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/bluestarmother.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","25239","25239","25239","9.669","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.094","Sat, 03 Jan 2026 12:18:38 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/bluestarmother.jpg","2026-05-14 12:20:34"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/food-4-less-e1735941951816.gif","image/gif","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","4126","4126","4126","1.581","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.586","Sat, 03 Jan 2026 12:21:36 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/food-4-less-e1735941951816.gif","2026-05-14 12:20:35"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/tacticalcloudllclogo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","3751","3751","3751","1.437","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.011","Sat, 03 Jan 2026 12:29:23 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/tacticalcloudllclogo.png","2026-05-14 12:20:35"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/GLA.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","47128","47128","47128","18.054","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.576","Sat, 03 Jan 2026 12:21:43 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/GLA.png","2026-05-14 12:20:35"
